Date,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
07-Apr-20,Deceased,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08-Apr-20,Confirmed,565.0,1.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,0.0,11.0,24.0,0.0,33.0,0.0,6.0,9.0,0.0,0.0,51.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,0.0,48.0,49.0,0.0,29.0,4.0,8.0,0.0
08-Apr-20,Recovered,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,13.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0
08-Apr-20,Deceased,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
09-Apr-20,Confirmed,813.0,0.0,15.0,0.0,1.0,19.0,0.0,8.0,0.0,0.0,51.0,0.0,76.0,3.0,1.0,26.0,9.0,16.0,12.0,0.0,0.0,70.0,229.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,80.0,0.0,96.0,18.0,0.0,49.0,0.0,4.0,0.0
09-Apr-20,Recovered,70.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
09-Apr-20,Deceased,46.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10-Apr-20,Confirmed,871.0,0.0,18.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,183.0,0.0,116.0,6.0,0.0,23.0,1.0,10.0,7.0,1.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,98.0,0.0,77.0,16.0,1.0,23.0,0.0,13.0,0.0
10-Apr-20,Recovered,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,4.0,27.0,1.0,0.0,12.0,63.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
10-Apr-20,Deceased,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11-Apr-20,Confirmed,854.0,0.0,24.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,166.0,0.0,90.0,3.0,4.0,17.0,3.0,8.0,10.0,0.0,0.0,78.0,187.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,139.0,0.0,58.0,16.0,0.0,19.0,0.0,10.0,0.0
11-Apr-20,Recovered,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,6.0,0.0,0.0,5.0,19.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,51.0,0.0,13.0,0.0,0.0,0.0
11-Apr-20,Deceased,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
12-Apr-20,Confirmed,758.0,0.0,15.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,85.0,0.0,48.0,16.0,0.0,21.0,2.0,17.0,2.0,0.0,0.0,33.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,104.0,0.0,106.0,28.0,0.0,31.0,0.0,8.0,0.0
12-Apr-20,Recovered,114.0,0.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,15.0,36.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0
12-Apr-20,Deceased,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
13-Apr-20,Confirmed,1243.0,0.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,356.0,0.0,56.0,1.0,0.0,25.0,5.0,15.0,3.0,2.0,0.0,52.0,352.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,93.0,0.0,98.0,61.0,0.0,75.0,0.0,18.0,0.0
13-Apr-20,Recovered,112.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,7.0,0.0,10.0,0.0,6.0,19.0,1.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,4.0,2.0,10.0,0.0
13-Apr-20,Deceased,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14-Apr-20,Confirmed,1031.0,0.0,45.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,51.0,0.0,78.0,2.0,1.0,8.0,3.0,13.0,8.0,0.0,0.0,127.0,346.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,108.0,0.0,31.0,52.0,0.0,102.0,2.0,38.0,0.0
14-Apr-20,Recovered,167.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,14.0,0.0,11.0,13.0,0.0,0.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,23.0,7.0,0.0,1.0,2.0,7.0,0.0
14-Apr-20,Deceased,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
15-Apr-20,Confirmed,886.0,0.0,41.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,116.0,6.0,2.0,22.0,1.0,19.0,1.0,1.0,0.0,197.0,236.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,71.0,0.0,38.0,6.0,0.0,75.0,0.0,23.0,0.0
15-Apr-20,Recovered,144.0,0.0,4.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,10.0,1.0,5.0,2.0,0.0,6.0,0.0,9.0,7.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,8.0,1.0,7.0,0.0,1.0,0.0
15-Apr-20,Deceased,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
16-Apr-20,Confirmed,1061.0,0.0,9.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,62.0,0.0,163.0,11.0,0.0,14.0,1.0,36.0,7.0,0.0,0.0,226.0,285.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,55.0,0.0,25.0,50.0,0.0,70.0,0.0,18.0,0.0
16-Apr-20,Recovered,258.0,1.0,0.0,0.0,3.0,8.0,0.0,6.0,0.0,0.0,11.0,0.0,9.0,8.0,3.0,2.0,0.0,2.0,27.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,62.0,68.0,0.0,11.0,0.0,5.0,0.0
16-Apr-20,Deceased,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
17-Apr-20,Confirmed,922.0,1.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0,0.0,170.0,8.0,3.0,14.0,3.0,44.0,1.0,0.0,0.0,146.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,98.0,0.0,56.0,66.0,0.0,44.0,3.0,24.0,0.0
17-Apr-20,Recovered,273.0,0.0,15.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,13.0,21.0,0.0,4.0,0.0,6.0,10.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.0,0.0,103.0,0.0,0.0,14.0,0.0,9.0,0.0
17-Apr-20,Deceased,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18-Apr-20,Confirmed,1371.0,2.0,31.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,186.0,0.0,277.0,9.0,1.0,13.0,1.0,25.0,4.0,0.0,0.0,92.0,327.0,0.0,2.0,0.0,0.0,1.0,0.0,23.0,122.0,0.0,49.0,43.0,0.0,126.0,2.0,32.0,0.0
18-Apr-20,Recovered,426.0,0.0,7.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,135.0,0.0,7.0,14.0,0.0,9.0,0.0,16.0,2.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,17.0,0.0,82.0,0.0,0.0,26.0,0.0,4.0,0.0
18-Apr-20,Deceased,35.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
19-Apr-20,Confirmed,1580.0,1.0,44.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,110.0,0.0,367.0,18.0,0.0,13.0,8.0,6.0,2.0,0.0,0.0,5.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,127.0,0.0,105.0,49.0,0.0,125.0,2.0,23.0,0.0
19-Apr-20,Recovered,388.0,0.0,23.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,83.0,1.0,12.0,4.0,0.0,5.0,0.0,7.0,13.0,0.0,0.0,4.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,46.0,0.0,0.0,19.0,2.0,7.0,0.0
19-Apr-20,Deceased,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
20-Apr-20,Confirmed,1239.0,1.0,75.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,78.0,0.0,196.0,1.0,0.0,14.0,5.0,18.0,6.0,0.0,0.0,78.0,466.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,98.0,0.0,43.0,14.0,0.0,84.0,2.0,29.0,0.0
20-Apr-20,Recovered,419.0,0.0,27.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,141.0,0.0,26.0,37.0,0.0,15.0,4.0,1.0,21.0,0.0,0.0,7.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,13.0,7.0,4.0,0.0
20-Apr-20,Deceased,33.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
21-Apr-20,Confirmed,1537.0,1.0,35.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,75.0,0.0,239.0,4.0,0.0,12.0,0.0,10.0,19.0,0.0,0.0,67.0,552.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,159.0,0.0,76.0,56.0,0.0,153.0,0.0,53.0,0.0
21-Apr-20,Recovered,703.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,8.0,6.0,0.0,10.0,0.0,17.0,16.0,0.0,0.0,10.0,150.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,69.0,0.0,178.0,8.0,0.0,22.0,1.0,7.0,0.0
21-Apr-20,Deceased,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0
22-Apr-20,Confirmed,1292.0,1.0,56.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,92.0,0.0,229.0,9.0,0.0,27.0,0.0,9.0,11.0,0.0,0.0,35.0,431.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,153.0,0.0,33.0,15.0,0.0,112.0,0.0,31.0,0.0
22-Apr-20,Recovered,394.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,113.0,0.0,40.0,11.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,4.0,67.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,70.0,0.0,27.0,0.0,0.0,11.0,4.0,0.0,0.0
22-Apr-20,Deceased,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23-Apr-20,Confirmed,1667.0,4.0,80.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,128.0,0.0,217.0,6.0,1.0,27.0,7.0,18.0,10.0,0.0,0.0,100.0,778.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,76.0,0.0,54.0,27.0,0.0,61.0,1.0,33.0,0.0
23-Apr-20,Recovered,642.0,0.0,21.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,84.0,0.0,79.0,12.0,2.0,0.0,4.0,14.0,8.0,2.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,107.0,0.0,90.0,58.0,1.0,33.0,1.0,6.0,0.0
23-Apr-20,Deceased,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0
24-Apr-20,Confirmed,1408.0,7.0,62.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,138.0,0.0,191.0,5.0,0.0,20.0,6.0,29.0,3.0,0.0,0.0,159.0,390.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,70.0,0.0,72.0,13.0,0.0,111.0,1.0,58.0,0.0
24-Apr-20,Recovered,484.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,7.0,16.0,0.0,17.0,0.0,7.0,15.0,0.0,0.0,7.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,114.0,39.0,0.0,20.0,1.0,24.0,0.0
24-Apr-20,Deceased,59.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
25-Apr-20,Confirmed,1835.0,4.0,61.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,111.0,0.0,256.0,12.0,0.0,40.0,8.0,26.0,7.0,2.0,0.0,99.0,811.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,49.0,0.0,66.0,7.0,0.0,172.0,0.0,57.0,0.0
25-Apr-20,Recovered,442.0,0.0,26.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,17.0,5.0,4.0,3.0,0.0,6.0,7.0,0.0,0.0,71.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0,94.0,16.0,0.0,35.0,1.0,0.0,0.0
25-Apr-20,Deceased,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
26-Apr-20,Confirmed,1607.0,0.0,81.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,293.0,0.0,230.0,9.0,0.0,29.0,15.0,3.0,11.0,0.0,0.0,145.0,440.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,102.0,0.0,64.0,11.0,0.0,80.0,3.0,40.0,0.0
26-Apr-20,Recovered,585.0,0.0,60.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,8.0,0.0,31.0,8.0,0.0,25.0,5.0,24.0,4.0,0.0,0.0,21.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,116.0,0.0,60.0,9.0,0.0,66.0,0.0,2.0,0.0
26-Apr-20,Deceased,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0
27-Apr-20,Confirmed,1568.0,0.0,80.0,0.0,0.0,69.0,9.0,0.0,0.0,0.0,190.0,0.0,247.0,5.0,0.0,23.0,21.0,9.0,13.0,0.0,0.0,75.0,522.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,77.0,0.0,52.0,2.0,0.0,113.0,0.0,38.0,0.0
27-Apr-20,Recovered,580.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,14.0,3.0,27.0,4.0,11.0,13.0,0.0,0.0,55.0,94.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,115.0,0.0,54.0,16.0,0.0,72.0,0.0,0.0,0.0
27-Apr-20,Deceased,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28-Apr-20,Confirmed,1902.0,0.0,82.0,0.0,2.0,20.0,11.0,1.0,0.0,0.0,206.0,0.0,226.0,7.0,0.0,19.0,2.0,11.0,4.0,2.0,0.0,222.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,102.0,0.0,121.0,6.0,0.0,67.0,3.0,48.0,0.0
28-Apr-20,Recovered,636.0,4.0,23.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,201.0,0.0,40.0,11.0,0.0,12.0,2.0,14.0,4.0,0.0,0.0,16.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,26.0,0.0,54.0,42.0,0.0,63.0,0.0,4.0,0.0
28-Apr-20,Deceased,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0
29-Apr-20,Confirmed,1705.0,0.0,73.0,0.0,0.0,37.0,12.0,0.0,0.0,0.0,125.0,0.0,308.0,3.0,0.0,16.0,2.0,12.0,10.0,0.0,0.0,173.0,597.0,0.0,0.0,0.0,0.0,7.0,0.0,33.0,76.0,0.0,104.0,7.0,0.0,81.0,1.0,28.0,0.0
29-Apr-20,Recovered,690.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,93.0,1.0,0.0,16.0,0.0,9.0,10.0,1.0,0.0,88.0,205.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,82.0,35.0,0.0,48.0,2.0,10.0,0.0
29-Apr-20,Deceased,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0
30-Apr-20,Confirmed,1801.0,0.0,71.0,0.0,5.0,22.0,6.0,2.0,0.0,0.0,76.0,0.0,313.0,28.0,0.0,33.0,3.0,30.0,2.0,0.0,0.0,65.0,583.0,0.0,0.0,0.0,0.0,18.0,0.0,105.0,144.0,0.0,161.0,22.0,0.0,77.0,2.0,33.0,0.0
30-Apr-20,Recovered,630.0,1.0,34.0,0.0,0.0,20.0,1.0,2.0,0.0,0.0,2.0,0.0,86.0,10.0,3.0,24.0,0.0,13.0,14.0,0.0,0.0,21.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,79.0,0.0,48.0,33.0,0.0,41.0,8.0,5.0,0.0
30-Apr-20,Deceased,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,0.0
01-May-20,Confirmed,2396.0,0.0,60.0,0.0,0.0,41.0,14.0,3.0,0.0,0.0,223.0,0.0,326.0,18.0,0.0,25.0,3.0,24.0,0.0,0.0,0.0,90.0,1008.0,0.0,0.0,0.0,0.0,11.0,0.0,105.0,82.0,0.0,203.0,6.0,0.0,117.0,0.0,37.0,0.0
01-May-20,Recovered,962.0,0.0,82.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,73.0,0.0,123.0,6.0,2.0,31.0,2.0,22.0,9.0,0.0,0.0,42.0,106.0,0.0,10.0,0.0,0.0,14.0,0.0,4.0,223.0,0.0,54.0,22.0,0.0,103.0,1.0,15.0,0.0
